node_id,date,discharge_avg,year,week
71.97252_33.61468,2023-12-31,465.96317,2023,52
71.97252_33.61468,2024-01-07,460.82812,2024,1
71.98043_29.49065,2019-01-06,345.66876,2019,1
71.98043_29.49065,2019-01-13,360.60715,2019,2
71.98043_29.49065,2019-01-20,353.0357,2019,3
71.98043_29.49065,2019-01-27,420.95535,2019,4
71.98043_29.49065,2019-02-03,369.43304,2019,5
71.98043_29.49065,2019-02-10,414.9732,2019,6
71.98043_29.49065,2019-02-17,480.6027,2019,7
71.98043_29.49065,2019-02-24,493.0134,2019,8
71.98043_29.49065,2019-03-03,514.43304,2019,9
71.98043_29.49065,2019-03-10,519.2946,2019,10
71.98043_29.49065,2019-03-17,487.7098,2019,11
71.98043_29.49065,2019-03-24,436.82144,2019,12
71.98043_29.49065,2019-03-31,396.9107,2019,13
71.98043_29.49065,2019-04-07,365.25894,2019,14
71.98043_29.49065,2019-04-14,356.10715,2019,15
71.98043_29.49065,2019-04-21,394.98215,2019,16
71.98043_29.49065,2019-04-28,392.9732,2019,17
71.98043_29.49065,2019-05-05,342.9107,2019,18
71.98043_29.49065,2019-05-12,331.03125,2019,19
71.98043_29.49065,2019-05-19,326.03125,2019,20
71.98043_29.49065,2019-05-26,338.05356,2019,21
71.98043_29.49065,2019-06-02,59.830357,2019,22
71.98043_29.49065,2019-06-09,0.22321428,2019,23
71.98043_29.49065,2019-06-16,0.07589286,2019,24
71.98043_29.49065,2019-06-23,0.04017857,2019,25
71.98043_29.49065,2019-06-30,0.17410715,2019,26
71.98043_29.49065,2019-07-07,5.6875,2019,27
71.98043_29.49065,2019-07-14,151.2299,2019,28
71.98043_29.49065,2019-07-21,345.98215,2019,29
71.98043_29.49065,2019-07-28,330.1875,2019,30
71.98043_29.49065,2019-08-04,429.62723,2019,31
71.98043_29.49065,2019-08-11,445.83707,2019,32
71.98043_29.49065,2019-08-18,420.64062,2019,33
71.98043_29.49065,2019-08-25,1079.3214,2019,34
71.98043_29.49065,2019-09-01,1019.4531,2019,35
71.98043_29.49065,2019-09-08,1079.615,2019,36
71.98043_29.49065,2019-09-15,941.14954,2019,37
71.98043_29.49065,2019-09-22,833.7243,2019,38
71.98043_29.49065,2019-09-29,748.2054,2019,39
71.98043_29.49065,2019-10-06,755.34375,2019,40
71.98043_29.49065,2019-10-13,664.6317,2019,41
71.98043_29.49065,2019-10-20,637.55133,2019,42
71.98043_29.49065,2019-10-27,619.1696,2019,43
71.98043_29.49065,2019-11-03,608.3214,2019,44
71.98043_29.49065,2019-11-10,615.0971,2019,45
71.98043_29.49065,2019-11-17,628.596,2019,46
71.98043_29.49065,2019-11-24,555.03906,2019,47
71.98043_29.49065,2019-12-01,555.62054,2019,48
71.98043_29.49065,2019-12-08,542.0558,2019,49
71.98043_29.49065,2019-12-15,489.85715,2019,50
71.98043_29.49065,2019-12-22,573.72546,2019,51
71.98043_29.49065,2019-12-29,477.92188,2019,52
71.98043_29.49065,2020-01-05,439.1473,2020,1
71.98043_29.49065,2020-01-12,466.2902,2020,2
71.98043_29.49065,2020-01-19,514.8661,2020,3
71.98043_29.49065,2020-01-26,479.9777,2020,4
71.98043_29.49065,2020-02-02,479.74106,2020,5
71.98043_29.49065,2020-02-09,467.53793,2020,6
71.98043_29.49065,2020-02-16,426.26562,2020,7
71.98043_29.49065,2020-02-23,400.21875,2020,8
71.98043_29.49065,2020-03-01,401.39957,2020,9
71.98043_29.49065,2020-03-08,440.56696,2020,10
71.98043_29.49065,2020-03-15,528.3036,2020,11
71.98043_29.49065,2020-03-22,506.06696,2020,12
71.98043_29.49065,2020-03-29,407.81696,2020,13
71.98043_29.49065,2020-04-05,486.875,2020,14
71.98043_29.49065,2020-04-12,409.87946,2020,15
71.98043_29.49065,2020-04-19,381.81696,2020,16
71.98043_29.49065,2020-04-26,385.38394,2020,17
71.98043_29.49065,2020-05-03,440.6875,2020,18
71.98043_29.49065,2020-05-10,391.51785,2020,19
71.98043_29.49065,2020-05-17,369.36606,2020,20
71.98043_29.49065,2020-05-24,363.94196,2020,21
71.98043_29.49065,2020-05-31,132.2009,2020,22
71.98043_29.49065,2020-06-07,91.76786,2020,23
71.98043_29.49065,2020-06-14,90.12054,2020,24
71.98043_29.49065,2020-06-21,58.035713,2020,25
71.98043_29.49065,2020-06-28,39.35268,2020,26
71.98043_29.49065,2020-07-05,129.72322,2020,27
71.98043_29.49065,2020-07-12,239.80357,2020,28
71.98043_29.49065,2020-07-19,249.82365,2020,29
71.98043_29.49065,2020-07-26,355.31918,2020,30
71.98043_29.49065,2020-08-02,307.93304,2020,31
71.98043_29.49065,2020-08-09,305.62723,2020,32
71.98043_29.49065,2020-08-16,372.81696,2020,33
71.98043_29.49065,2020-08-23,573.2299,2020,34
71.98043_29.49065,2020-08-30,906.96875,2020,35
71.98043_29.49065,2020-09-06,1080.153,2020,36
71.98043_29.49065,2020-09-13,1040.7756,2020,37
71.98043_29.49065,2020-09-20,878.5413,2020,38
71.98043_29.49065,2020-09-27,764.7232,2020,39
71.98043_29.49065,2020-10-04,675.5268,2020,40
71.98043_29.49065,2020-10-11,592.2913,2020,41
71.98043_29.49065,2020-10-18,565.78235,2020,42
71.98043_29.49065,2020-10-25,558.94086,2020,43
71.98043_29.49065,2020-11-01,553.4743,2020,44
71.98043_29.49065,2020-11-08,543.5469,2020,45
71.98043_29.49065,2020-11-15,528.5335,2020,46
71.98043_29.49065,2020-11-22,528.75555,2020,47
71.98043_29.49065,2020-11-29,476.24554,2020,48
71.98043_29.49065,2020-12-06,444.27902,2020,49
71.98043_29.49065,2020-12-13,412.4375,2020,50
71.98043_29.49065,2020-12-20,427.6172,2020,51
71.98043_29.49065,2020-12-27,399.51785,2020,52
71.98043_29.49065,2021-01-03,400.5848,2021,53
71.98043_29.49065,2021-01-10,498.3393,2021,1
71.98043_29.49065,2021-01-17,429.84598,2021,2
71.98043_29.49065,2021-01-24,386.3393,2021,3
71.98043_29.49065,2021-01-31,393.26117,2021,4
71.98043_29.49065,2021-02-07,375.5625,2021,5
71.98043_29.49065,2021-02-14,375.8125,2021,6
71.98043_29.49065,2021-02-21,355.0402,2021,7
71.98043_29.49065,2021-02-28,336.66965,2021,8
71.98043_29.49065,2021-03-07,328.5357,2021,9
71.98043_29.49065,2021-03-14,321.96875,2021,10
71.98043_29.49065,2021-03-21,325.25,2021,11
71.98043_29.49065,2021-03-28,335.13394,2021,12
71.98043_29.49065,2021-04-04,321.93304,2021,13
71.98043_29.49065,2021-04-11,330.42856,2021,14
71.98043_29.49065,2021-04-18,335.98215,2021,15
71.98043_29.49065,2021-04-25,363.2232,2021,16
71.98043_29.49065,2021-05-02,380.83035,2021,17
71.98043_29.49065,2021-05-09,341.7098,2021,18
71.98043_29.49065,2021-05-16,345.71875,2021,19
71.98043_29.49065,2021-05-23,352.25894,2021,20
71.98043_29.49065,2021-05-30,175.5,2021,21
71.98043_29.49065,2021-06-06,1.5357143,2021,22
71.98043_29.49065,2021-06-13,0.07589286,2021,23
71.98043_29.49065,2021-06-20,0.04017857,2021,24
71.98043_29.49065,2021-06-27,0.10714286,2021,25
71.98043_29.49065,2021-07-04,0.21875,2021,26
71.98043_29.49065,2021-07-11,8.196428,2021,27
71.98043_29.49065,2021-07-18,238.43527,2021,28
71.98043_29.49065,2021-07-25,331.0134,2021,29
71.98043_29.49065,2021-08-01,728.7946,2021,30
71.98043_29.49065,2021-08-08,590.42633,2021,31
71.98043_29.49065,2021-08-15,372.54465,2021,32
71.98043_29.49065,2021-08-22,315.5134,2021,33
71.98043_29.49065,2021-08-29,382.82367,2021,34
71.98043_29.49065,2021-09-05,307.24332,2021,35
71.98043_29.49065,2021-09-12,321.05246,2021,36
71.98043_29.49065,2021-09-19,383.8482,2021,37
71.98043_29.49065,2021-09-26,383.62054,2021,38
71.98043_29.49065,2021-10-03,371.76004,2021,39
71.98043_29.49065,2021-10-10,347.12277,2021,40
71.98043_29.49065,2021-10-17,417.35938,2021,41
71.98043_29.49065,2021-10-24,491.9866,2021,42
71.98043_29.49065,2021-10-31,603.7857,2021,43
71.98043_29.49065,2021-11-07,512.5726,2021,44
71.98043_29.49065,2021-11-14,490.50446,2021,45
71.98043_29.49065,2021-11-21,456.69418,2021,46
71.98043_29.49065,2021-11-28,424.28683,2021,47
71.98043_29.49065,2021-12-05,394.10492,2021,48
71.98043_29.49065,2021-12-12,370.50446,2021,49
71.98043_29.49065,2021-12-19,359.81918,2021,50
71.98043_29.49065,2021-12-26,355.64285,2021,51
71.98043_29.49065,2022-01-02,353.50894,2022,52
71.98043_29.49065,2022-01-09,384.10938,2022,1
71.98043_29.49065,2022-01-16,569.24774,2022,2
71.98043_29.49065,2022-01-23,383.96875,2022,3
71.98043_29.49065,2022-01-30,442.92633,2022,4
71.98043_29.49065,2022-02-06,380.4509,2022,5
71.98043_29.49065,2022-02-13,396.22543,2022,6
71.98043_29.49065,2022-02-20,345.5223,2022,7
71.98043_29.49065,2022-02-27,337.7634,2022,8
71.98043_29.49065,2022-03-06,416.66965,2022,9
71.98043_29.49065,2022-03-13,332.1116,2022,10
71.98043_29.49065,2022-03-20,308.12054,2022,11
71.98043_29.49065,2022-03-27,304.87054,2022,12
71.98043_29.49065,2022-04-03,300.06696,2022,13
71.98043_29.49065,2022-04-10,305.4107,2022,14
71.98043_29.49065,2022-04-17,308.0625,2022,15
71.98043_29.49065,2022-04-24,309.5625,2022,16
71.98043_29.49065,2022-05-01,307.94644,2022,17
71.98043_29.49065,2022-05-08,307.8125,2022,18
71.98043_29.49065,2022-05-15,307.2991,2022,19
71.98043_29.49065,2022-05-22,302.19644,2022,20
71.98043_29.49065,2022-05-29,228.00893,2022,21
71.98043_29.49065,2022-06-05,7.723214,2022,22
71.98043_29.49065,2022-06-12,0.04464286,2022,23
71.98043_29.49065,2022-06-19,0.03125,2022,24
71.98043_29.49065,2022-06-26,20.714285,2022,25
71.98043_29.49065,2022-07-03,69.71429,2022,26
71.98043_29.49065,2022-07-10,287.73883,2022,27
71.98043_29.49065,2022-07-17,371.96652,2022,28
71.98043_29.49065,2022-07-24,452.96875,2022,29
71.98043_29.49065,2022-07-31,490.25,2022,30
71.98043_29.49065,2022-08-07,619.41296,2022,31
71.98043_29.49065,2022-08-14,479.78793,2022,32
71.98043_29.49065,2022-08-21,467.76562,2022,33
71.98043_29.49065,2022-08-28,717.2768,2022,34
71.98043_29.49065,2022-09-04,1063.0916,2022,35
71.98043_29.49065,2022-09-11,1015.9208,2022,36
71.98043_29.49065,2022-09-18,922.59375,2022,37
71.98043_29.49065,2022-09-25,829.17633,2022,38
71.98043_29.49065,2022-10-02,1337.9978,2022,39
71.98043_29.49065,2022-10-09,903.4743,2022,40
71.98043_29.49065,2022-10-16,805.56696,2022,41
71.98043_29.49065,2022-10-23,762.7154,2022,42
71.98043_29.49065,2022-10-30,701.37274,2022,43
71.98043_29.49065,2022-11-06,662.327,2022,44
71.98043_29.49065,2022-11-13,653.65735,2022,45
71.98043_29.49065,2022-11-20,601.7433,2022,46
71.98043_29.49065,2022-11-27,542.4107,2022,47
71.98043_29.49065,2022-12-04,495.30804,2022,48
71.98043_29.49065,2022-12-11,452.7277,2022,49
71.98043_29.49065,2022-12-18,423.55133,2022,50
71.98043_29.49065,2022-12-25,400.9107,2022,51
71.98043_29.49065,2023-01-01,384.44086,2023,52
71.98043_29.49065,2023-01-08,383.05356,2023,1
71.98043_29.49065,2023-01-15,380.0759,2023,2
71.98043_29.49065,2023-01-22,401.48883,2023,3
71.98043_29.49065,2023-01-29,429.2768,2023,4
71.98043_29.49065,2023-02-05,429.02902,2023,5
71.98043_29.49065,2023-02-12,373.1027,2023,6
71.98043_29.49065,2023-02-19,352.99332,2023,7
71.98043_29.49065,2023-02-26,344.54688,2023,8
71.98043_29.49065,2023-03-05,330.33035,2023,9
71.98043_29.49065,2023-03-12,328.1473,2023,10
71.98043_29.49065,2023-03-19,322.33035,2023,11
71.98043_29.49065,2023-03-26,368.76785,2023,12
71.98043_29.49065,2023-04-02,411.0268,2023,13
71.98043_29.49065,2023-04-09,410.84375,2023,14
71.98043_29.49065,2023-04-16,347.8616,2023,15
71.98043_29.49065,2023-04-23,338.91965,2023,16
71.98043_29.49065,2023-04-30,352.40625,2023,17
71.98043_29.49065,2023-05-07,379.11606,2023,18
71.98043_29.49065,2023-05-14,357.7902,2023,19
71.98043_29.49065,2023-05-21,329.5625,2023,20
71.98043_29.49065,2023-05-28,269.10715,2023,21
71.98043_29.49065,2023-06-04,52.723213,2023,22
71.98043_29.49065,2023-06-11,94.54911,2023,23
71.98043_29.49065,2023-06-18,18.341518,2023,24
71.98043_29.49065,2023-06-25,6.738839,2023,25
71.98043_29.49065,2023-07-02,70.21205,2023,26
71.98043_29.49065,2023-07-09,239.42635,2023,27
71.98043_29.49065,2023-07-16,724.9799,2023,28
71.98043_29.49065,2023-07-23,503.0134,2023,29
71.98043_29.49065,2023-07-30,832.77454,2023,30
71.98043_29.49065,2023-08-06,1057.5983,2023,31
71.98043_29.49065,2023-08-13,1033.2198,2023,32
71.98043_29.49065,2023-08-20,1046.962,2023,33
71.98043_29.49065,2023-08-27,1093.913,2023,34
71.98043_29.49065,2023-09-03,1192.7701,2023,35
71.98043_29.49065,2023-09-10,1041.5045,2023,36
71.98043_29.49065,2023-09-17,947.9821,2023,37
71.98043_29.49065,2023-09-24,1028.7991,2023,38
71.98043_29.49065,2023-10-01,856.49664,2023,39
71.98043_29.49065,2023-10-08,732.923,2023,40
71.98043_29.49065,2023-10-15,655.5229,2023,41
71.98043_29.49065,2023-10-22,679.8008,2023,42
71.98043_29.49065,2023-10-29,651.11383,2023,43
71.98043_29.49065,2023-11-05,629.39453,2023,44
71.98043_29.49065,2023-11-12,612.26337,2023,45
71.98043_29.49065,2023-11-19,603.9632,2023,46
71.98043_29.49065,2023-11-26,543.56476,2023,47
71.98043_29.49065,2023-12-03,508.33762,2023,48
71.98043_29.49065,2023-12-10,488.61273,2023,49
71.98043_29.49065,2023-12-17,445.28683,2023,50
71.98043_29.49065,2023-12-24,420.86383,2023,51
71.98043_29.49065,2023-12-31,402.31808,2023,52
71.98043_29.49065,2024-01-07,396.98438,2024,1
71.98614_30.61589,2019-01-06,449.8125,2019,1
71.98614_30.61589,2019-01-13,450.30804,2019,2
71.98614_30.61589,2019-01-20,456.8259,2019,3
71.98614_30.61589,2019-01-27,500.54465,2019,4
71.98614_30.61589,2019-02-03,674.6696,2019,5
71.98614_30.61589,2019-02-10,597.38837,2019,6
71.98614_30.61589,2019-02-17,686.4375,2019,7
71.98614_30.61589,2019-02-24,745.2054,2019,8
71.98614_30.61589,2019-03-03,1096.9108,2019,9
71.98614_30.61589,2019-03-10,1060.3483,2019,10
71.98614_30.61589,2019-03-17,1001.8839,2019,11
71.98614_30.61589,2019-03-24,940.00446,2019,12
71.98614_30.61589,2019-03-31,915.12946,2019,13
71.98614_30.61589,2019-04-07,873.9554,2019,14
71.98614_30.61589,2019-04-14,910.4018,2019,15
71.98614_30.61589,2019-04-21,1037.817,2019,16
71.98614_30.61589,2019-04-28,1253.0089,2019,17
71.98614_30.61589,2019-05-05,1320.5938,2019,18
71.98614_30.61589,2019-05-12,1357.5312,2019,19
71.98614_30.61589,2019-05-19,1286.3036,2019,20
71.98614_30.61589,2019-05-26,1247.567,2019,21
71.98614_30.61589,2019-06-02,706.93304,2019,22
71.98614_30.61589,2019-06-09,366.5268,2019,23
71.98614_30.61589,2019-06-16,427.4509,2019,24
71.98614_30.61589,2019-06-23,724.71875,2019,25
71.98614_30.61589,2019-06-30,882.20087,2019,26
71.98614_30.61589,2019-07-07,934.4554,2019,27
71.98614_30.61589,2019-07-14,1808.0067,2019,28
71.98614_30.61589,2019-07-21,2546.0513,2019,29
71.98614_30.61589,2019-07-28,2556.183,2019,30
71.98614_30.61589,2019-08-04,3084.6497,2019,31
71.98614_30.61589,2019-08-11,2915.8215,2019,32
71.98614_30.61589,2019-08-18,3180.27,2019,33
71.98614_30.61589,2019-08-25,3105.8481,2019,34
71.98614_30.61589,2019-09-01,2524.069,2019,35
71.98614_30.61589,2019-09-08,2252.2097,2019,36
71.98614_30.61589,2019-09-15,1927.028,2019,37
71.98614_30.61589,2019-09-22,1619.2444,2019,38
71.98614_30.61589,2019-09-29,1415.0111,2019,39
71.98614_30.61589,2019-10-06,1338.4017,2019,40
71.98614_30.61589,2019-10-13,1174.2377,2019,41
71.98614_30.61589,2019-10-20,1079.4297,2019,42
71.98614_30.61589,2019-10-27,1012.99445,2019,43
71.98614_30.61589,2019-11-03,921.1808,2019,44
71.98614_30.61589,2019-11-10,871.4219,2019,45
71.98614_30.61589,2019-11-17,948.5335,2019,46
71.98614_30.61589,2019-11-24,819.71985,2019,47
71.98614_30.61589,2019-12-01,780.50446,2019,48
71.98614_30.61589,2019-12-08,774.1875,2019,49
71.98614_30.61589,2019-12-15,664.0335,2019,50
71.98614_30.61589,2019-12-22,714.8482,2019,51
71.98614_30.61589,2019-12-29,674.125,2019,52
71.98614_30.61589,2020-01-05,584.3214,2020,1
71.98614_30.61589,2020-01-12,547.2589,2020,2
71.98614_30.61589,2020-01-19,634.09375,2020,3
71.98614_30.61589,2020-01-26,712.29913,2020,4
71.98614_30.61589,2020-02-02,635.37946,2020,5
71.98614_30.61589,2020-02-09,658.8415,2020,6
71.98614_30.61589,2020-02-16,555.09375,2020,7
71.98614_30.61589,2020-02-23,548.81696,2020,8
71.98614_30.61589,2020-03-01,576.8571,2020,9
71.98614_30.61589,2020-03-08,627.29016,2020,10
71.98614_30.61589,2020-03-15,810.7143,2020,11
71.98614_30.61589,2020-03-22,897.8661,2020,12
71.98614_30.61589,2020-03-29,784.7411,2020,13
71.98614_30.61589,2020-04-05,969.8393,2020,14
71.98614_30.61589,2020-04-12,1028.2589,2020,15
71.98614_30.61589,2020-04-19,930.07587,2020,16
71.98614_30.61589,2020-04-26,1040.6608,2020,17
71.98614_30.61589,2020-05-03,1077.1741,2020,18
71.98614_30.61589,2020-05-10,1133.1562,2020,19
71.98614_30.61589,2020-05-17,1225.0178,2020,20
71.98614_30.61589,2020-05-24,1253.1027,2020,21
71.98614_30.61589,2020-05-31,837.62946,2020,22
71.98614_30.61589,2020-06-07,617.63837,2020,23
71.98614_30.61589,2020-06-14,713.4464,2020,24
71.98614_30.61589,2020-06-21,879.87946,2020,25
71.98614_30.61589,2020-06-28,1127.5178,2020,26
71.98614_30.61589,2020-07-05,1769.2767,2020,27
71.98614_30.61589,2020-07-12,2152.9597,2020,28
71.98614_30.61589,2020-07-19,2082.4285,2020,29
71.98614_30.61589,2020-07-26,2176.509,2020,30
71.98614_30.61589,2020-08-02,1986.7611,2020,31
71.98614_30.61589,2020-08-09,1848.9017,2020,32
71.98614_30.61589,2020-08-16,2004.4062,2020,33
71.98614_30.61589,2020-08-23,2124.9263,2020,34
71.98614_30.61589,2020-08-30,2197.2478,2020,35
71.98614_30.61589,2020-09-06,2893.5334,2020,36
71.98614_30.61589,2020-09-13,2720.586,2020,37
71.98614_30.61589,2020-09-20,2192.2332,2020,38
71.98614_30.61589,2020-09-27,1772.875,2020,39
71.98614_30.61589,2020-10-04,1457.3739,2020,40
71.98614_30.61589,2020-10-11,1202.7667,2020,41
71.98614_30.61589,2020-10-18,1078.8627,2020,42
71.98614_30.61589,2020-10-25,1017.69867,2020,43
71.98614_30.61589,2020-11-01,914.4833,2020,44
71.98614_30.61589,2020-11-08,844.8114,2020,45
71.98614_30.61589,2020-11-15,748.548,2020,46
71.98614_30.61589,2020-11-22,727.14844,2020,47
71.98614_30.61589,2020-11-29,700.2567,2020,48
71.98614_30.61589,2020-12-06,659.36163,2020,49
71.98614_30.61589,2020-12-13,571.56805,2020,50
71.98614_30.61589,2020-12-20,658.78906,2020,51
71.98614_30.61589,2020-12-27,616.29016,2020,52
71.98614_30.61589,2021-01-03,542.74774,2021,53
71.98614_30.61589,2021-01-10,532.1607,2021,1
71.98614_30.61589,2021-01-17,666.5915,2021,2
71.98614_30.61589,2021-01-24,554.22766,2021,3
71.98614_30.61589,2021-01-31,502.9732,2021,4
71.98614_30.61589,2021-02-07,492.2634,2021,5
71.98614_30.61589,2021-02-14,477.61606,2021,6
71.98614_30.61589,2021-02-21,467.12054,2021,7
71.98614_30.61589,2021-02-28,456.9509,2021,8
71.98614_30.61589,2021-03-07,472.98215,2021,9
71.98614_30.61589,2021-03-14,493.71875,2021,10
71.98614_30.61589,2021-03-21,593.3214,2021,11
71.98614_30.61589,2021-03-28,686.13837,2021,12
71.98614_30.61589,2021-04-04,839.58484,2021,13
71.98614_30.61589,2021-04-11,841.6339,2021,14
71.98614_30.61589,2021-04-18,910.2411,2021,15
71.98614_30.61589,2021-04-25,930.28125,2021,16
71.98614_30.61589,2021-05-02,991.7589,2021,17
71.98614_30.61589,2021-05-09,909.73663,2021,18
71.98614_30.61589,2021-05-16,916.95984,2021,19
71.98614_30.61589,2021-05-23,977.84375,2021,20
71.98614_30.61589,2021-05-30,732.42413,2021,21
71.98614_30.61589,2021-06-06,195.63393,2021,22
71.98614_30.61589,2021-06-13,184.80803,2021,23
71.98614_30.61589,2021-06-20,523.19196,2021,24
71.98614_30.61589,2021-06-27,944.0893,2021,25
71.98614_30.61589,2021-07-04,1048.0111,2021,26
71.98614_30.61589,2021-07-11,1290.1764,2021,27
71.98614_30.61589,2021-07-18,2310.0447,2021,28
71.98614_30.61589,2021-07-25,3042.3728,2021,29
71.98614_30.61589,2021-08-01,2740.02,2021,30
71.98614_30.61589,2021-08-08,2477.029,2021,31
71.98614_30.61589,2021-08-15,2091.9597,2021,32
71.98614_30.61589,2021-08-22,1818.9084,2021,33
71.98614_30.61589,2021-08-29,1568.0725,2021,34
71.98614_30.61589,2021-09-05,1390.2958,2021,35
71.98614_30.61589,2021-09-12,1350.6942,2021,36
71.98614_30.61589,2021-09-19,1529.8136,2021,37
71.98614_30.61589,2021-09-26,1296.1027,2021,38
71.98614_30.61589,2021-10-03,1111.8259,2021,39
71.98614_30.61589,2021-10-10,988.10266,2021,40
71.98614_30.61589,2021-10-17,874.99554,2021,41
71.98614_30.61589,2021-10-24,884.519,2021,42
71.98614_30.61589,2021-10-31,920.0915,2021,43
71.98614_30.61589,2021-11-07,870.0435,2021,44
71.98614_30.61589,2021-11-14,746.5826,2021,45
71.98614_30.61589,2021-11-21,654.98883,2021,46
71.98614_30.61589,2021-11-28,581.0536,2021,47
71.98614_30.61589,2021-12-05,526.6674,2021,48
71.98614_30.61589,2021-12-12,500.72543,2021,49
71.98614_30.61589,2021-12-19,488.11383,2021,50
71.98614_30.61589,2021-12-26,473.3348,2021,51
71.98614_30.61589,2022-01-02,464.43527,2022,52
71.98614_30.61589,2022-01-09,463.5357,2022,1
71.98614_30.61589,2022-01-16,642.9732,2022,2
71.98614_30.61589,2022-01-23,646.5625,2022,3
71.98614_30.61589,2022-01-30,658.1585,2022,4
71.98614_30.61589,2022-02-06,660.85046,2022,5
71.98614_30.61589,2022-02-13,585.6339,2022,6
71.98614_30.61589,2022-02-20,538.45984,2022,7
71.98614_30.61589,2022-02-27,490.0848,2022,8
71.98614_30.61589,2022-03-06,601.9018,2022,9
71.98614_30.61589,2022-03-13,634.3929,2022,10
71.98614_30.61589,2022-03-20,620.8839,2022,11
71.98614_30.61589,2022-03-27,607.52234,2022,12
71.98614_30.61589,2022-04-03,635.27234,2022,13
71.98614_30.61589,2022-04-10,618.6161,2022,14
71.98614_30.61589,2022-04-17,600.625,2022,15
71.98614_30.61589,2022-04-24,597.30804,2022,16
71.98614_30.61589,2022-05-01,615.61163,2022,17
71.98614_30.61589,2022-05-08,603.0893,2022,18
71.98614_30.61589,2022-05-15,604.22766,2022,19
71.98614_30.61589,2022-05-22,590.875,2022,20
71.98614_30.61589,2022-05-29,449.3973,2022,21
71.98614_30.61589,2022-06-05,53.879463,2022,22
71.98614_30.61589,2022-06-12,20.875,2022,23
71.98614_30.61589,2022-06-19,124.03571,2022,24
71.98614_30.61589,2022-06-26,412.36606,2022,25
71.98614_30.61589,2022-07-03,577.0357,2022,26
71.98614_30.61589,2022-07-10,1772.2902,2022,27
71.98614_30.61589,2022-07-17,1523.5134,2022,28
71.98614_30.61589,2022-07-24,1605.0447,2022,29
71.98614_30.61589,2022-07-31,2234.366,2022,30
71.98614_30.61589,2022-08-07,2060.4934,2022,31
71.98614_30.61589,2022-08-14,1867.4576,2022,32
71.98614_30.61589,2022-08-21,1787.558,2022,33
71.98614_30.61589,2022-08-28,1779.8572,2022,34
71.98614_30.61589,2022-09-04,1723.6864,2022,35
71.98614_30.61589,2022-09-11,1531.5625,2022,36
71.98614_30.61589,2022-09-18,1409.6183,2022,37
71.98614_30.61589,2022-09-25,1204.3483,2022,38
71.98614_30.61589,2022-10-02,1096.0927,2022,39
71.98614_30.61589,2022-10-09,980.07587,2022,40
71.98614_30.61589,2022-10-16,849.04913,2022,41
71.98614_30.61589,2022-10-23,879.2065,2022,42
71.98614_30.61589,2022-10-30,851.5714,2022,43
71.98614_30.61589,2022-11-06,778.7589,2022,44
71.98614_30.61589,2022-11-13,732.2411,2022,45
71.98614_30.61589,2022-11-20,715.13055,2022,46
71.98614_30.61589,2022-11-27,662.9163,2022,47
71.98614_30.61589,2022-12-04,563.30914,2022,48
71.98614_30.61589,2022-12-11,508.16406,2022,49
71.98614_30.61589,2022-12-18,489.08148,2022,50
71.98614_30.61589,2022-12-25,481.5145,2022,51
71.98614_30.61589,2023-01-01,469.00894,2023,52
71.98614_30.61589,2023-01-08,468.35492,2023,1
71.98614_30.61589,2023-01-15,457.64285,2023,2
71.98614_30.61589,2023-01-22,469.63394,2023,3
71.98614_30.61589,2023-01-29,458.28348,2023,4
71.98614_30.61589,2023-02-05,494.90402,2023,5
71.98614_30.61589,2023-02-12,507.2366,2023,6
71.98614_30.61589,2023-02-19,547.51337,2023,7
71.98614_30.61589,2023-02-26,562.3817,2023,8
71.98614_30.61589,2023-03-05,566.5982,2023,9
71.98614_30.61589,2023-03-12,589.45087,2023,10
71.98614_30.61589,2023-03-19,575.375,2023,11
71.98614_30.61589,2023-03-26,575.79016,2023,12
71.98614_30.61589,2023-04-02,667.125,2023,13
71.98614_30.61589,2023-04-09,675.9107,2023,14
71.98614_30.61589,2023-04-16,693.0625,2023,15
71.98614_30.61589,2023-04-23,628.29016,2023,16
71.98614_30.61589,2023-04-30,840.79016,2023,17
71.98614_30.61589,2023-05-07,866.81696,2023,18
71.98614_30.61589,2023-05-14,903.7411,2023,19
71.98614_30.61589,2023-05-21,891.89734,2023,20
71.98614_30.61589,2023-05-28,745.57587,2023,21
71.98614_30.61589,2023-06-04,282.3393,2023,22
71.98614_30.61589,2023-06-11,266.7634,2023,23
71.98614_30.61589,2023-06-18,360.94418,2023,24
71.98614_30.61589,2023-06-25,691.8214,2023,25
71.98614_30.61589,2023-07-02,1850.6072,2023,26
71.98614_30.61589,2023-07-09,2657.6428,2023,27
71.98614_30.61589,2023-07-16,3230.681,2023,28
71.98614_30.61589,2023-07-23,3073.2612,2023,29
71.98614_30.61589,2023-07-30,3902.1028,2023,30
71.98614_30.61589,2023-08-06,3569.7969,2023,31
71.98614_30.61589,2023-08-13,3087.6965,2023,32
71.98614_30.61589,2023-08-20,2800.6597,2023,33
71.98614_30.61589,2023-08-27,2395.3728,2023,34
71.98614_30.61589,2023-09-03,2146.9487,2023,35
71.98614_30.61589,2023-09-10,1789.3281,2023,36
71.98614_30.61589,2023-09-17,1526.2422,2023,37
71.98614_30.61589,2023-09-24,1371.38,2023,38
71.98614_30.61589,2023-10-01,1285.8923,2023,39
71.98614_30.61589,2023-10-08,1060.2717,2023,40
71.98614_30.61589,2023-10-15,906.64844,2023,41
